Date,AAPL,MSFT,GOOGL,AMZN,TSLA
2022-05-19,137.35000610351562,253.13999938964844,110.38400268554688,107.31900024414062,236.47332763671875
2022-05-20,137.58999633789062,252.55999755859375,108.90799713134766,107.59100341796875,221.3000030517578
2022-05-23,143.11000061035156,260.6499938964844,111.48799896240234,107.55699920654297,224.96665954589844
2022-05-24,140.36000061035156,259.6199951171875,105.97000122070312,104.0999984741211,209.3866729736328
2022-05-25,140.52000427246094,262.5199890136719,105.80500030517578,106.7750015258789,219.60000610351562
2022-05-26,143.77999877929688,265.8999938964844,107.7925033569336,111.07749938964844,235.91000366210938
2022-05-27,149.63999938964844,273.239990234375,112.31649780273438,115.14649963378906,253.2100067138672
2022-05-31,148.83999633789062,271.8699951171875,113.76200103759766,120.20950317382812,252.75332641601562
2022-06-01,148.7100067138672,272.4200134277344,113.89199829101562,121.68399810791016,246.7899932861328
2022-06-02,151.2100067138672,274.5799865722656,117.62249755859375,125.51100158691406,258.3333435058594
2022-06-03,145.3800048828125,270.0199890136719,114.54100036621094,122.3499984741211,234.51666259765625
2022-06-06,146.13999938964844,268.75,116.82050323486328,124.79000091552734,238.27999877929688
2022-06-07,148.7100067138672,272.5,117.14949798583984,123.0,238.8866729736328
2022-06-08,147.9600067138672,270.4100036621094,117.19400024414062,121.18000030517578,241.86666870117188
2022-06-09,142.63999938964844,264.7900085449219,114.83550262451172,116.1500015258789,239.7066650390625
2022-06-10,137.1300048828125,252.99000549316406,111.1614990234375,109.6500015258789,232.22999572753906
2022-06-13,131.8800048828125,242.25999450683594,106.39250183105469,103.66999816894531,215.73666381835938
2022-06-14,132.75999450683594,244.49000549316406,106.71549987792969,102.30999755859375,220.88999938964844
2022-06-15,135.42999267578125,251.75999450683594,109.7645034790039,107.66999816894531,233.0
2022-06-16,130.05999755859375,244.97000122070312,106.03350067138672,103.66000366210938,213.10000610351562
2022-06-17,131.55999755859375,247.64999389648438,107.14350128173828,106.22000122070312,216.75999450683594
2022-06-21,135.8699951171875,253.74000549316406,111.54399871826172,108.68000030517578,237.0366668701172
2022-06-22,135.35000610351562,253.1300048828125,111.48750305175781,108.94999694824219,236.086669921875
2022-06-23,138.27000427246094,258.8599853515625,112.24199676513672,112.44000244140625,235.07000732421875
2022-06-24,141.66000366210938,267.70001220703125,117.9749984741211,116.45999908447266,245.7066650390625
2022-06-27,141.66000366210938,264.8900146484375,115.83350372314453,113.22000122070312,244.9199981689453
2022-06-28,137.44000244140625,256.4800109863281,112.00749969482422,107.4000015258789,232.663330078125
2022-06-29,139.22999572753906,260.260009765625,111.70149993896484,108.91999816894531,228.49000549316406
2022-06-30,136.72000122070312,256.8299865722656,108.96299743652344,106.20999908447266,224.47332763671875
2022-07-01,138.92999267578125,259.5799865722656,108.73750305175781,109.55999755859375,227.26333618164062
2022-07-05,141.55999755859375,262.8500061035156,113.26300048828125,113.5,233.06666564941406
2022-07-06,142.9199981689453,266.2099914550781,114.5719985961914,114.33000183105469,231.73333740234375
2022-07-07,146.35000610351562,268.3999938964844,118.78299713134766,116.33000183105469,244.5433349609375
2022-07-08,147.0399932861328,267.6600036621094,119.35350036621094,115.54000091552734,250.76333618164062
2022-07-11,144.8699951171875,264.510009765625,115.67649841308594,111.75,234.3433380126953
2022-07-12,145.86000061035156,253.6699981689453,114.02050018310547,109.22000122070312,233.07000732421875
2022-07-13,145.49000549316406,252.72000122070312,111.35350036621094,110.4000015258789,237.0399932861328
2022-07-14,148.47000122070312,254.0800018310547,110.36750030517578,110.62999725341797,238.31333923339844
2022-07-15,150.1699981689453,256.7200012207031,111.77749633789062,113.55000305175781,240.06666564941406
2022-07-18,147.07000732421875,254.25,109.02999877929688,113.76000213623047,240.54666137695312
2022-07-19,151.0,259.5299987792969,113.80999755859375,118.20999908447266,245.52999877929688
2022-07-20,153.0399932861328,262.2699890136719,113.9000015258789,122.7699966430664,247.5
2022-07-21,155.35000610351562,264.8399963378906,114.33999633789062,124.62999725341797,271.7066650390625
2022-07-22,154.08999633789062,260.3599853515625,107.9000015258789,122.41999816894531,272.24334716796875
2022-07-25,152.9499969482422,258.8299865722656,107.51000213623047,121.13999938964844,268.4333190917969
2022-07-26,151.60000610351562,251.89999389648438,105.0199966430664,114.80999755859375,258.8599853515625
2022-07-27,156.7899932861328,268.739990234375,113.05999755859375,120.97000122070312,274.82000732421875
2022-07-28,157.35000610351562,276.4100036621094,114.22000122070312,122.27999877929688,280.8999938964844
2022-07-29,162.50999450683594,280.739990234375,116.31999969482422,134.9499969482422,297.1499938964844
2022-08-01,161.50999450683594,278.010009765625,114.86000061035156,135.38999938964844,297.27667236328125
2022-08-02,160.00999450683594,274.82000732421875,115.12999725341797,134.16000366210938,300.586669921875
2022-08-03,166.1300048828125,282.4700012207031,118.08000183105469,139.52000427246094,307.39666748046875
2022-08-04,165.80999755859375,283.6499938964844,118.19000244140625,142.57000732421875,308.6333312988281
2022-08-05,165.35000610351562,282.9100036621094,117.47000122070312,140.8000030517578,288.1700134277344
2022-08-08,164.8699951171875,280.32000732421875,117.30000305175781,139.41000366210938,290.42333984375
2022-08-09,164.9199981689453,282.29998779296875,116.62999725341797,137.8300018310547,283.3333435058594
2022-08-10,169.24000549316406,289.1600036621094,119.69999694824219,142.69000244140625,294.3566589355469
2022-08-11,168.49000549316406,287.0199890136719,118.83999633789062,140.63999938964844,286.6300048828125
2022-08-12,172.10000610351562,291.9100036621094,121.68000030517578,143.5500030517578,300.0299987792969
2022-08-15,173.19000244140625,293.4700012207031,122.08000183105469,143.17999267578125,309.32000732421875
2022-08-16,173.02999877929688,292.7099914550781,121.69999694824219,144.77999877929688,306.5633239746094
2022-08-17,174.5500030517578,291.32000732421875,119.55000305175781,142.10000610351562,303.9966735839844
2022-08-18,174.14999389648438,290.1700134277344,120.16999816894531,142.3000030517578,302.8699951171875
2022-08-19,171.52000427246094,286.1499938964844,117.20999908447266,138.22999572753906,296.6666564941406
2022-08-22,167.57000732421875,277.75,114.23999786376953,133.22000122070312,289.913330078125
2022-08-23,167.22999572753906,276.44000244140625,113.86000061035156,133.6199951171875,296.4533386230469
2022-08-24,167.52999877929688,275.7900085449219,113.69000244140625,133.8000030517578,297.0966796875
2022-08-25,170.02999877929688,278.8500061035156,116.6500015258789,137.27999877929688,296.07000732421875
2022-08-26,163.6199951171875,268.0899963378906,110.33999633789062,130.75,288.0899963378906
2022-08-29,161.3800048828125,265.2300109863281,109.41999816894531,129.7899932861328,284.82000732421875
2022-08-30,158.91000366210938,262.9700012207031,108.94000244140625,128.72999572753906,277.70001220703125
2022-08-31,157.22000122070312,261.4700012207031,108.22000122070312,126.7699966430664,275.6099853515625
2022-09-01,157.9600067138672,260.3999938964844,109.73999786376953,127.81999969482422,277.1600036621094
2022-09-02,155.80999755859375,256.05999755859375,107.8499984741211,127.51000213623047,270.2099914550781
2022-09-06,154.52999877929688,253.25,106.80999755859375,126.11000061035156,274.4200134277344
2022-09-07,155.9600067138672,258.0899963378906,109.44999694824219,129.47999572753906,283.70001220703125
2022-09-08,154.4600067138672,258.5199890136719,108.37999725341797,129.82000732421875,289.260009765625
2022-09-09,157.3699951171875,264.4599914550781,110.6500015258789,133.27000427246094,299.67999267578125
2022-09-12,163.42999267578125,266.6499938964844,110.86000061035156,136.4499969482422,304.4200134277344
2022-09-13,153.83999633789062,251.99000549316406,104.31999969482422,126.81999969482422,292.1300048828125
2022-09-14,155.30999755859375,252.22000122070312,105.0,128.5500030517578,302.6099853515625
2022-09-15,152.3699951171875,245.3800048828125,102.91000366210938,126.27999877929688,303.75
2022-09-16,150.6999969482422,244.74000549316406,102.80000305175781,123.52999877929688,303.3500061035156
2022-09-19,154.47999572753906,244.52000427246094,103.06999969482422,124.66000366210938,309.07000732421875
2022-09-20,156.89999389648438,242.4499969482422,101.13999938964844,122.19000244140625,308.7300109863281
2022-09-21,153.72000122070312,238.9499969482422,99.27999877929688,118.54000091552734,300.79998779296875
2022-09-22,152.74000549316406,240.97999572753906,100.13999938964844,117.30999755859375,288.5899963378906
2022-09-23,150.42999267578125,237.9199981689453,98.73999786376953,113.77999877929688,275.3299865722656
2022-09-26,150.77000427246094,237.4499969482422,98.16999816894531,115.1500015258789,276.010009765625
2022-09-27,151.75999450683594,236.41000366210938,97.5,114.41000366210938,282.94000244140625
2022-09-28,149.83999633789062,241.07000732421875,100.05000305175781,118.01000213623047,287.80999755859375
2022-09-29,142.47999572753906,237.5,97.41999816894531,114.80000305175781,268.2099914550781
2022-09-30,138.1999969482422,232.89999389648438,95.6500015258789,113.0,265.25
2022-10-03,142.4499969482422,240.74000549316406,98.63999938964844,115.87999725341797,242.39999389648438
2022-10-04,146.10000610351562,248.8800048828125,101.63999938964844,121.08999633789062,249.44000244140625
2022-10-05,146.39999389648438,249.1999969482422,101.43000030517578,120.94999694824219,240.80999755859375
2022-10-06,145.42999267578125,246.7899932861328,101.41999816894531,120.30000305175781,238.1300048828125
2022-10-07,140.08999633789062,234.24000549316406,98.68000030517578,114.55999755859375,223.07000732421875
2022-10-10,140.4199981689453,229.25,97.86000061035156,113.66999816894531,222.9600067138672
2022-10-11,138.97999572753906,225.41000366210938,97.18000030517578,112.20999908447266,216.5
2022-10-12,138.33999633789062,225.75,97.55999755859375,112.9000015258789,217.24000549316406
2022-10-13,142.99000549316406,234.24000549316406,99.05999755859375,112.52999877929688,221.72000122070312
2022-10-14,138.3800048828125,228.55999755859375,96.55999755859375,106.9000015258789,204.99000549316406
2022-10-17,142.41000366210938,237.52999877929688,99.97000122070312,113.79000091552734,219.35000610351562
2022-10-18,143.75,238.5,100.7699966430664,116.36000061035156,220.19000244140625
2022-10-19,143.86000061035156,236.47999572753906,99.62999725341797,115.06999969482422,222.0399932861328
2022-10-20,143.38999938964844,236.14999389648438,99.97000122070312,115.25,207.27999877929688
2022-10-21,147.27000427246094,242.1199951171875,101.12999725341797,119.31999969482422,214.44000244140625
2022-10-24,149.4499969482422,247.25,102.5199966430664,119.81999969482422,211.25
2022-10-25,152.33999633789062,250.66000366210938,104.4800033569336,120.5999984741211,222.4199981689453
2022-10-26,149.35000610351562,231.32000732421875,94.93000030517578,115.66000366210938,224.63999938964844
2022-10-27,144.8000030517578,226.75,92.22000122070312,110.95999908447266,225.08999633789062
2022-10-28,155.74000549316406,235.8699951171875,96.29000091552734,103.41000366210938,228.52000427246094
2022-10-31,153.33999633789062,232.1300048828125,94.51000213623047,102.44000244140625,227.5399932861328
2022-11-01,150.64999389648438,228.1699981689453,90.47000122070312,96.79000091552734,227.82000732421875
2022-11-02,145.02999877929688,220.10000610351562,86.97000122070312,92.12000274658203,214.97999572753906
2022-11-03,138.8800048828125,214.25,83.43000030517578,89.30000305175781,215.30999755859375
2022-11-04,138.3800048828125,221.38999938964844,86.58000183105469,90.9800033569336,207.47000122070312
2022-11-07,138.9199981689453,227.8699951171875,88.48999786376953,90.52999877929688,197.0800018310547
2022-11-08,139.5,228.8699951171875,88.9000015258789,89.9800033569336,191.3000030517578
2022-11-09,134.8699951171875,224.50999450683594,87.31999969482422,86.13999938964844,177.58999633789062
2022-11-10,146.8699951171875,242.97999572753906,93.94000244140625,96.62999725341797,190.72000122070312
2022-11-11,149.6999969482422,247.11000061035156,96.41000366210938,100.79000091552734,195.97000122070312
2022-11-14,148.27999877929688,241.5500030517578,95.69999694824219,98.48999786376953,190.9499969482422
2022-11-15,150.0399932861328,241.97000122070312,98.44000244140625,98.94000244140625,194.4199981689453
2022-11-16,148.7899932861328,241.72999572753906,98.8499984741211,97.12000274658203,186.9199981689453
2022-11-17,150.72000122070312,241.67999267578125,98.36000061035156,94.8499984741211,183.1699981689453
2022-11-18,151.2899932861328,241.22000122070312,97.43000030517578,94.13999938964844,180.19000244140625
2022-11-21,148.00999450683594,242.0500030517578,95.5999984741211,92.45999908447266,167.8699951171875
2022-11-22,150.17999267578125,245.02999877929688,97.05000305175781,93.19999694824219,169.91000366210938
2022-11-23,151.07000732421875,247.5800018310547,98.45999908447266,94.12999725341797,183.1999969482422
2022-11-25,148.11000061035156,247.49000549316406,97.45999908447266,93.41000366210938,182.86000061035156
2022-11-28,144.22000122070312,241.75999450683594,96.05000305175781,93.94999694824219,182.9199981689453
2022-11-29,141.1699981689453,240.3300018310547,95.19000244140625,92.41999816894531,180.8300018310547
2022-11-30,148.02999877929688,255.13999938964844,100.98999786376953,96.54000091552734,194.6999969482422
2022-12-01,148.30999755859375,254.69000244140625,100.98999786376953,95.5,194.6999969482422
2022-12-02,147.80999755859375,255.02000427246094,100.44000244140625,94.12999725341797,194.86000061035156
2022-12-05,146.6300048828125,250.1999969482422,99.4800033569336,91.01000213623047,182.4499969482422
2022-12-06,142.91000366210938,245.1199951171875,96.9800033569336,88.25,179.82000732421875
2022-12-07,140.94000244140625,244.3699951171875,94.94000244140625,88.45999908447266,174.0399932861328
2022-12-08,142.64999389648438,247.39999389648438,93.70999908447266,90.3499984741211,173.44000244140625
2022-12-09,142.16000366210938,245.4199981689453,92.83000183105469,89.08999633789062,179.0500030517578
2022-12-12,144.49000549316406,252.50999450683594,93.30999755859375,90.55000305175781,167.82000732421875
2022-12-13,145.47000122070312,256.9200134277344,95.62999725341797,92.48999786376953,160.9499969482422
2022-12-14,143.2100067138672,257.2200012207031,95.06999969482422,91.58000183105469,156.8000030517578
2022-12-15,136.5,249.00999450683594,90.86000061035156,88.44999694824219,157.6699981689453
2022-12-16,134.50999450683594,244.69000244140625,90.26000213623047,87.86000061035156,150.22999572753906
2022-12-19,132.3699951171875,240.4499969482422,88.44000244140625,84.91999816894531,149.8699951171875
2022-12-20,132.3000030517578,241.8000030517578,89.0199966430664,85.19000244140625,137.8000030517578
2022-12-21,135.4499969482422,244.42999267578125,89.58000183105469,86.7699966430664,137.57000732421875
2022-12-22,132.22999572753906,238.19000244140625,87.76000213623047,83.79000091552734,125.3499984741211
2022-12-23,131.86000061035156,238.72999572753906,89.2300033569336,85.25,123.1500015258789
2022-12-27,130.02999877929688,236.9600067138672,87.38999938964844,83.04000091552734,109.0999984741211
2022-12-28,126.04000091552734,234.52999877929688,86.0199966430664,81.81999969482422,112.70999908447266
2022-12-29,129.61000061035156,241.00999450683594,88.44999694824219,84.18000030517578,121.81999969482422
2022-12-30,129.92999267578125,239.82000732421875,88.2300033569336,84.0,123.18000030517578
2023-01-03,125.06999969482422,239.5800018310547,89.12000274658203,85.81999969482422,108.0999984741211
2023-01-04,126.36000061035156,229.10000610351562,88.08000183105469,85.13999938964844,113.63999938964844
2023-01-05,125.0199966430664,222.30999755859375,86.19999694824219,83.12000274658203,110.33999633789062
2023-01-06,129.6199951171875,224.92999267578125,87.33999633789062,86.08000183105469,113.05999755859375
2023-01-09,130.14999389648438,227.1199951171875,88.0199966430664,87.36000061035156,119.7699966430664
2023-01-10,130.72999572753906,228.85000610351562,88.41999816894531,89.87000274658203,118.8499984741211
2023-01-11,133.49000549316406,235.77000427246094,91.5199966430664,95.08999633789062,123.22000122070312
2023-01-12,133.41000366210938,238.50999450683594,91.12999725341797,95.2699966430664,123.55999755859375
2023-01-13,134.75999450683594,239.22999572753906,92.12000274658203,98.12000274658203,122.4000015258789
2023-01-17,135.94000244140625,240.35000610351562,91.29000091552734,96.05000305175781,131.49000549316406
2023-01-18,135.2100067138672,235.80999755859375,91.12000274658203,95.45999908447266,128.77999877929688
2023-01-19,135.27000427246094,231.92999267578125,93.05000305175781,93.68000030517578,127.16999816894531
2023-01-20,137.8699951171875,240.22000122070312,98.0199966430664,97.25,133.4199981689453
2023-01-23,141.11000061035156,242.5800018310547,99.79000091552734,97.5199966430664,143.75
2023-01-24,142.52999877929688,242.0399932861328,97.69999694824219,96.31999969482422,143.88999938964844
2023-01-25,141.86000061035156,240.61000061035156,95.22000122070312,97.18000030517578,144.42999267578125
2023-01-26,143.9600067138672,248.0,97.5199966430664,99.22000122070312,160.27000427246094
2023-01-27,145.92999267578125,248.16000366210938,99.37000274658203,102.23999786376953,177.89999389648438
2023-01-30,143.0,242.7100067138672,96.94000244140625,100.55000305175781,166.66000366210938
2023-01-31,144.2899932861328,247.80999755859375,98.83999633789062,103.12999725341797,173.22000122070312
2023-02-01,145.42999267578125,252.75,100.43000030517578,105.1500015258789,181.41000366210938
2023-02-02,150.82000732421875,264.6000061035156,107.73999786376953,112.91000366210938,188.27000427246094
2023-02-03,154.5,258.3500061035156,104.77999877929688,103.38999938964844,189.97999572753906
2023-02-06,151.72999572753906,256.7699890136719,102.9000015258789,102.18000030517578,194.75999450683594
2023-02-07,154.64999389648438,267.55999755859375,107.63999938964844,102.11000061035156,196.80999755859375
2023-02-08,151.9199981689453,266.7300109863281,99.37000274658203,100.05000305175781,201.2899932861328
2023-02-09,150.8699951171875,263.6199951171875,95.01000213623047,98.23999786376953,207.32000732421875
2023-02-10,151.00999450683594,263.1000061035156,94.56999969482422,97.61000061035156,196.88999938964844
2023-02-13,153.85000610351562,271.32000732421875,94.61000061035156,99.54000091552734,194.63999938964844
2023-02-14,153.1999969482422,272.1700134277344,94.68000030517578,99.69999694824219,209.25
2023-02-15,155.3300018310547,269.32000732421875,96.94000244140625,101.16000366210938,214.24000549316406
2023-02-16,153.7100067138672,262.1499938964844,95.51000213623047,98.1500015258789,202.0399932861328
2023-02-17,152.5500030517578,258.05999755859375,94.3499984741211,97.19999694824219,208.30999755859375
2023-02-21,148.47999572753906,252.6699981689453,91.79000091552734,94.58000183105469,197.3699951171875
2023-02-22,148.91000366210938,251.50999450683594,91.6500015258789,95.79000091552734,200.86000061035156
2023-02-23,149.39999389648438,254.77000427246094,90.88999938964844,95.81999969482422,202.07000732421875
2023-02-24,146.7100067138672,249.22000122070312,89.12999725341797,93.5,196.8800048828125
2023-02-27,147.9199981689453,250.16000366210938,89.87000274658203,93.76000213623047,207.6300048828125
2023-02-28,147.41000366210938,249.4199981689453,90.05999755859375,94.2300033569336,205.7100067138672
2023-03-01,145.30999755859375,246.27000427246094,90.36000061035156,92.16999816894531,202.77000427246094
2023-03-02,145.91000366210938,251.11000061035156,92.0,92.12999725341797,190.89999389648438
2023-03-03,151.02999877929688,255.2899932861328,93.6500015258789,94.9000015258789,197.7899932861328
2023-03-06,153.8300018310547,256.8699951171875,95.12999725341797,93.75,193.80999755859375
2023-03-07,151.60000610351562,254.14999389648438,93.86000061035156,93.55000305175781,187.7100067138672
2023-03-08,152.8699951171875,253.6999969482422,94.25,93.91999816894531,182.0
2023-03-09,150.58999633789062,252.32000732421875,92.31999969482422,92.25,172.9199981689453
2023-03-10,148.5,248.58999633789062,90.62999725341797,90.7300033569336,173.44000244140625
2023-03-13,150.47000122070312,253.9199981689453,91.11000061035156,92.43000030517578,174.47999572753906
2023-03-14,152.58999633789062,260.7900085449219,93.97000122070312,94.87999725341797,183.25999450683594
2023-03-15,152.99000549316406,265.44000244140625,96.11000061035156,96.19999694824219,180.4499969482422
2023-03-16,155.85000610351562,276.20001220703125,100.31999969482422,100.04000091552734,184.1300048828125
2023-03-17,155.0,279.42999267578125,101.62000274658203,98.94999694824219,180.1300048828125
2023-03-20,157.39999389648438,272.2300109863281,101.22000122070312,97.70999908447266,183.25
2023-03-21,159.27999877929688,273.7799987792969,104.91999816894531,100.61000061035156,197.5800018310547
2023-03-22,157.8300018310547,272.2900085449219,103.37000274658203,98.69999694824219,191.14999389648438
2023-03-23,158.92999267578125,277.6600036621094,105.5999984741211,98.70999908447266,192.22000122070312
2023-03-24,160.25,280.57000732421875,105.44000244140625,98.12999725341797,190.41000366210938
2023-03-27,158.27999877929688,276.3800048828125,102.45999908447266,98.04000091552734,191.80999755859375
2023-03-28,157.64999389648438,275.2300109863281,101.02999877929688,97.23999786376953,189.19000244140625
2023-03-29,160.77000427246094,280.510009765625,101.38999938964844,100.25,193.8800048828125
2023-03-30,162.36000061035156,284.04998779296875,100.88999938964844,102.0,195.27999877929688
2023-03-31,164.89999389648438,288.29998779296875,103.7300033569336,103.29000091552734,207.4600067138672
2023-04-03,166.1699981689453,287.2300109863281,104.36000061035156,102.41000366210938,194.77000427246094
2023-04-04,165.6300048828125,287.17999267578125,104.72000122070312,103.94999694824219,192.5800018310547
2023-04-05,163.75999450683594,284.3399963378906,104.47000122070312,101.0999984741211,185.52000427246094
2023-04-06,164.66000366210938,291.6000061035156,108.41999816894531,102.05999755859375,185.05999755859375
2023-04-10,162.02999877929688,289.3900146484375,106.44000244140625,102.16999816894531,184.50999450683594
2023-04-11,160.8000030517578,282.8299865722656,105.3499984741211,99.91999816894531,186.7899932861328
2023-04-12,160.10000610351562,283.489990234375,104.63999938964844,97.83000183105469,180.5399932861328
2023-04-13,165.55999755859375,289.8399963378906,107.43000030517578,102.4000015258789,185.89999389648438
2023-04-14,165.2100067138672,286.1400146484375,108.87000274658203,102.51000213623047,185.0
2023-04-17,165.22999572753906,288.79998779296875,105.97000122070312,102.73999786376953,187.0399932861328
2023-04-18,166.47000122070312,288.3699951171875,104.5,102.30000305175781,184.30999755859375
2023-04-19,167.6300048828125,288.45001220703125,104.18000030517578,104.30000305175781,180.58999633789062
2023-04-20,166.64999389648438,286.1099853515625,105.29000091552734,103.80999755859375,162.99000549316406
2023-04-21,165.02000427246094,285.760009765625,105.41000366210938,106.95999908447266,165.0800018310547
2023-04-24,165.3300018310547,281.7699890136719,105.97000122070312,106.20999908447266,162.5500030517578
2023-04-25,163.77000427246094,275.4200134277344,103.8499984741211,102.56999969482422,160.6699981689453
2023-04-26,163.75999450683594,295.3699951171875,103.70999908447266,104.9800033569336,153.75
2023-04-27,168.41000366210938,304.8299865722656,107.58999633789062,109.81999969482422,160.19000244140625
2023-04-28,169.67999267578125,307.260009765625,107.33999633789062,105.44999694824219,164.30999755859375
2023-05-01,169.58999633789062,305.55999755859375,107.19999694824219,102.05000305175781,161.8300018310547
2023-05-02,168.5399932861328,305.4100036621094,105.31999969482422,103.62999725341797,160.30999755859375
2023-05-03,167.4499969482422,304.3999938964844,105.41000366210938,103.6500015258789,160.61000061035156
2023-05-04,165.7899932861328,305.4100036621094,104.69000244140625,104.0,161.1999969482422
2023-05-05,173.57000732421875,310.6499938964844,105.56999969482422,105.66000366210938,170.05999755859375
2023-05-08,173.5,308.6499938964844,107.7699966430664,105.83000183105469,171.7899932861328
2023-05-09,171.77000427246094,307.0,107.3499984741211,106.62000274658203,169.14999389648438
2023-05-10,173.55999755859375,312.30999755859375,111.75,110.19000244140625,168.5399932861328
2023-05-11,173.75,310.1099853515625,116.56999969482422,112.18000030517578,172.0800018310547
2023-05-12,172.57000732421875,308.9700012207031,117.51000213623047,110.26000213623047,167.97999572753906
2023-05-15,172.07000732421875,309.4599914550781,116.51000213623047,111.19999694824219,166.35000610351562
2023-05-16,172.07000732421875,311.739990234375,119.51000213623047,113.4000015258789,166.52000427246094
2023-05-17,172.69000244140625,314.0,120.83999633789062,115.5,173.86000061035156
2023-05-18,175.0500030517578,318.5199890136719,122.83000183105469,118.1500015258789,176.88999938964844
2023-05-19,175.16000366210938,318.3399963378906,122.76000213623047,116.25,180.13999938964844
2023-05-22,174.1999969482422,321.17999267578125,125.05000305175781,115.01000213623047,188.8699951171875
2023-05-23,171.55999755859375,315.260009765625,122.55999755859375,114.98999786376953,185.77000427246094
2023-05-24,171.83999633789062,313.8500061035156,120.9000015258789,116.75,182.89999389648438
2023-05-25,172.99000549316406,325.9200134277344,123.4800033569336,115.0,184.47000122070312
2023-05-26,175.42999267578125,332.8900146484375,124.61000061035156,120.11000061035156,193.1699981689453
2023-05-30,177.3000030517578,331.2099914550781,123.66999816894531,121.66000366210938,201.16000366210938
2023-05-31,177.25,328.3900146484375,122.87000274658203,120.58000183105469,203.92999267578125
2023-06-01,180.08999633789062,332.5799865722656,123.72000122070312,122.7699966430664,207.52000427246094
2023-06-02,180.9499969482422,335.3999938964844,124.66999816894531,124.25,213.97000122070312
2023-06-05,179.5800018310547,335.94000244140625,126.01000213623047,125.30000305175781,217.61000061035156
2023-06-06,179.2100067138672,333.67999267578125,127.30999755859375,126.61000061035156,221.30999755859375
2023-06-07,177.82000732421875,323.3800048828125,122.5,121.2300033569336,224.57000732421875
2023-06-08,180.57000732421875,325.260009765625,122.13999938964844,124.25,234.86000061035156
2023-06-09,180.9600067138672,326.7900085449219,122.2300033569336,123.43000030517578,244.39999389648438
2023-06-12,183.7899932861328,331.8500061035156,123.63999938964844,126.56999969482422,249.8300018310547
2023-06-13,183.30999755859375,334.2900085449219,123.83000183105469,126.66000366210938,258.7099914550781
2023-06-14,183.9499969482422,337.3399963378906,123.66999816894531,126.41999816894531,256.7900085449219
2023-06-15,186.00999450683594,348.1000061035156,125.08999633789062,127.11000061035156,255.89999389648438
2023-06-16,184.9199981689453,342.3299865722656,123.52999877929688,125.48999786376953,260.5400085449219
2023-06-20,185.00999450683594,338.04998779296875,123.0999984741211,125.77999877929688,274.45001220703125
2023-06-21,183.9600067138672,333.55999755859375,120.55000305175781,124.83000183105469,259.4599914550781
2023-06-22,187.0,339.7099914550781,123.1500015258789,130.14999389648438,264.6099853515625
2023-06-23,186.67999267578125,335.0199890136719,122.33999633789062,129.3300018310547,256.6000061035156
2023-06-26,185.27000427246094,328.6000061035156,118.33999633789062,127.33000183105469,241.0500030517578
2023-06-27,188.05999755859375,334.57000732421875,118.33000183105469,129.17999267578125,250.2100067138672
2023-06-28,189.25,335.8500061035156,120.18000030517578,129.0399932861328,256.239990234375
2023-06-29,189.58999633789062,335.04998779296875,119.0999984741211,127.9000015258789,257.5
2023-06-30,193.97000122070312,340.5400085449219,119.69999694824219,130.36000061035156,261.7699890136719
2023-07-03,192.4600067138672,337.989990234375,119.9000015258789,130.22000122070312,279.82000732421875
2023-07-05,191.3300018310547,338.1499938964844,121.75,130.3800048828125,282.4800109863281
2023-07-06,191.80999755859375,341.2699890136719,120.11000061035156,128.36000061035156,276.5400085449219
2023-07-07,190.67999267578125,337.2200012207031,119.4800033569336,129.77999877929688,274.42999267578125
2023-07-10,188.61000061035156,331.8299865722656,116.44999694824219,127.12999725341797,269.6099853515625
2023-07-11,188.0800018310547,332.4700012207031,117.13999938964844,128.77999877929688,269.7900085449219
2023-07-12,189.77000427246094,337.20001220703125,118.93000030517578,130.8000030517578,271.989990234375
2023-07-13,190.5399932861328,342.6600036621094,124.54000091552734,134.3000030517578,277.8999938964844
2023-07-14,190.69000244140625,345.239990234375,125.41999816894531,134.67999267578125,281.3800048828125
2023-07-17,193.99000549316406,345.7300109863281,124.6500015258789,133.55999755859375,290.3800048828125
2023-07-18,193.72999572753906,359.489990234375,123.76000213623047,132.8300018310547,293.3399963378906
2023-07-19,195.10000610351562,355.0799865722656,122.02999877929688,135.36000061035156,291.260009765625
2023-07-20,193.1300048828125,346.8699951171875,119.19999694824219,129.9600067138672,262.8999938964844
2023-07-21,191.94000244140625,343.7699890136719,120.0199966430664,130.0,260.0199890136719
2023-07-24,192.75,345.1099853515625,121.52999877929688,128.8000030517578,269.05999755859375
2023-07-25,193.6199951171875,350.9800109863281,122.20999908447266,129.1300048828125,265.2799987792969
2023-07-26,194.5,337.7699890136719,129.27000427246094,128.14999389648438,264.3500061035156
2023-07-27,193.22000122070312,330.7200012207031,129.39999389648438,128.25,255.7100067138672
2023-07-28,195.8300018310547,338.3699951171875,132.5800018310547,132.2100067138672,266.44000244140625
2023-07-31,196.4499969482422,335.9200134277344,132.72000122070312,133.67999267578125,267.42999267578125
2023-08-01,195.61000061035156,336.3399963378906,131.5500030517578,131.69000244140625,261.07000732421875
2023-08-02,192.5800018310547,327.5,128.3800048828125,128.2100067138672,254.11000061035156
2023-08-03,191.1699981689453,326.6600036621094,128.4499969482422,128.91000366210938,259.32000732421875
2023-08-04,181.99000549316406,327.7799987792969,128.11000061035156,139.57000732421875,253.86000061035156
